2026-01-18 10:32:24.852 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 执行步骤|Executing step: COUNT
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-18 10:32:24.853 - INFO - 样本数量|Sample count: 181
2026-01-18 16:14:49.715 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 16:15:25.300 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 16:16:00.830 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 16:16:36.407 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 16:17:19.329 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 16:17:54.969 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 16:18:30.596 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 16:19:06.111 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 16:19:41.692 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 16:20:17.295 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 16:21:02.145 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 16:21:37.760 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 16:22:13.379 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 16:22:49.009 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 16:22:59.979 - INFO - SAM文件读取完成|SAM file reading completed: 343.08M 行|lines, 2000000 k-mers
2026-01-18 16:23:37.832 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.78M filtered hits (保留率|retention: 100.0%)
2026-01-18 16:24:11.033 - INFO - 批次15过滤完成|Batch 15 filtering completed
2026-01-18 16:24:11.033 - INFO - ============================================================
2026-01-18 16:24:11.033 - INFO - 处理批次|Processing batch 16/39
2026-01-18 16:24:11.033 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_016.fa
2026-01-18 16:24:11.033 - INFO - ============================================================
2026-01-18 16:24:11.033 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 16:25:33.564 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 16)
2026-01-18 16:25:33.564 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 16:25:33.564 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 16:26:08.734 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 16:26:43.812 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 16:27:18.914 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 16:27:55.012 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 16:28:31.466 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 16:29:08.328 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 16:29:43.539 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 16:30:20.922 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 16:30:56.286 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 16:31:34.334 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 16:32:09.733 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 16:32:48.674 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 16:33:24.058 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 16:33:59.402 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 16:34:39.203 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 16:35:14.671 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 16:35:50.142 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 16:36:25.560 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 16:37:06.539 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 16:37:42.054 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 16:38:17.576 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 16:38:53.115 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 16:39:35.534 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 16:40:11.189 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 16:40:46.701 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 16:41:22.280 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 16:41:57.856 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 16:42:33.418 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 16:43:17.540 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 16:43:53.147 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 16:44:28.712 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 16:45:04.317 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 16:45:39.932 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 16:46:15.541 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 16:46:26.178 - INFO - SAM文件读取完成|SAM file reading completed: 343.00M 行|lines, 2000000 k-mers
2026-01-18 16:47:04.089 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-18 16:47:37.353 - INFO - 批次16过滤完成|Batch 16 filtering completed
2026-01-18 16:47:37.353 - INFO - ============================================================
2026-01-18 16:47:37.353 - INFO - 处理批次|Processing batch 17/39
2026-01-18 16:47:37.353 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_017.fa
2026-01-18 16:47:37.353 - INFO - ============================================================
2026-01-18 16:47:37.354 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 16:48:57.642 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 17)
2026-01-18 16:48:57.642 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 16:48:57.642 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 16:49:32.788 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 16:50:08.985 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 16:50:44.684 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 16:51:20.614 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 16:51:56.853 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 16:52:33.448 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 16:53:10.529 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 16:53:45.828 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 16:54:23.504 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 16:54:58.887 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 16:55:37.328 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 16:56:12.807 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 16:56:52.050 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 16:57:27.455 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 16:58:02.893 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 16:58:38.361 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 16:59:18.734 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 16:59:54.218 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 17:00:29.656 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 17:01:05.165 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 17:01:46.780 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 17:02:22.310 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 17:02:57.862 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 17:03:33.450 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 17:04:09.011 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 17:04:52.248 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 17:05:27.825 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 17:06:03.358 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 17:06:38.927 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 17:07:14.466 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 17:07:50.050 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 17:08:35.178 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 17:09:10.761 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 17:09:46.342 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 17:09:55.944 - INFO - SAM文件读取完成|SAM file reading completed: 342.70M 行|lines, 2000000 k-mers
2026-01-18 17:10:33.361 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.70M filtered hits (保留率|retention: 100.0%)
2026-01-18 17:11:06.627 - INFO - 批次17过滤完成|Batch 17 filtering completed
2026-01-18 17:11:06.627 - INFO - ============================================================
2026-01-18 17:11:06.627 - INFO - 处理批次|Processing batch 18/39
2026-01-18 17:11:06.627 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_018.fa
2026-01-18 17:11:06.627 - INFO - ============================================================
2026-01-18 17:11:06.627 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 17:12:17.757 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 18)
2026-01-18 17:12:17.757 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 17:12:17.757 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 17:12:52.996 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 17:13:28.088 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 17:14:03.289 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 17:14:38.489 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 17:15:15.152 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 17:15:50.488 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 17:16:27.618 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 17:17:05.344 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 17:17:40.845 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 17:18:16.318 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 17:18:54.866 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 17:19:30.509 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 17:20:09.851 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 17:20:45.409 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 17:21:20.960 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 17:22:01.385 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 17:22:36.953 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 17:23:12.622 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 17:23:48.224 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 17:24:29.794 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 17:25:05.523 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 17:25:41.252 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 17:26:16.968 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 17:26:52.836 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 17:27:35.986 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 17:28:11.762 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 17:28:47.514 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 17:29:23.230 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 17:29:59.014 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 17:30:34.799 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 17:31:10.564 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 17:31:55.452 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 17:32:31.087 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 17:33:06.662 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 17:33:17.950 - INFO - SAM文件读取完成|SAM file reading completed: 343.18M 行|lines, 2000000 k-mers
2026-01-18 17:33:55.693 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.75M filtered hits (保留率|retention: 100.0%)
2026-01-18 17:34:29.004 - INFO - 批次18过滤完成|Batch 18 filtering completed
2026-01-18 17:34:29.004 - INFO - ============================================================
2026-01-18 17:34:29.004 - INFO - 处理批次|Processing batch 19/39
2026-01-18 17:34:29.004 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_019.fa
2026-01-18 17:34:29.004 - INFO - ============================================================
2026-01-18 17:34:29.004 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 17:35:46.451 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 19)
2026-01-18 17:35:46.451 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 17:35:46.451 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 17:36:21.490 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 17:36:56.408 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 17:37:31.409 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 17:38:06.430 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 17:38:42.756 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 17:39:19.565 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 17:39:56.777 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 17:40:32.109 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 17:41:10.058 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 17:41:45.473 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 17:42:20.943 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 17:42:59.703 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 17:43:35.210 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 17:44:14.846 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 17:44:50.371 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 17:45:25.752 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 17:46:01.298 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 17:46:42.055 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 17:47:17.562 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 17:47:53.056 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 17:48:28.582 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 17:49:10.621 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 17:49:46.222 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 17:50:21.772 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 17:50:57.382 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 17:51:32.952 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 17:52:16.669 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 17:52:52.235 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 17:53:27.816 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 17:54:03.431 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 17:54:39.026 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 17:55:14.654 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 17:55:50.243 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 17:56:35.948 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 17:56:45.456 - INFO - SAM文件读取完成|SAM file reading completed: 342.68M 行|lines, 2000000 k-mers
2026-01-18 17:57:23.127 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.72M filtered hits (保留率|retention: 100.0%)
2026-01-18 17:57:56.445 - INFO - 批次19过滤完成|Batch 19 filtering completed
2026-01-18 17:57:56.445 - INFO - ============================================================
2026-01-18 17:57:56.445 - INFO - 处理批次|Processing batch 20/39
2026-01-18 17:57:56.445 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_020.fa
2026-01-18 17:57:56.445 - INFO - ============================================================
2026-01-18 17:57:56.445 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 17:59:15.458 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 20)
2026-01-18 17:59:15.458 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 17:59:15.458 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 17:59:50.603 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 18:00:25.532 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 18:01:00.581 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 18:01:35.663 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 18:02:10.801 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 18:02:45.975 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 18:03:21.218 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 18:03:58.590 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 18:04:33.944 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 18:05:11.974 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 18:05:47.349 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 18:06:26.291 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 18:07:01.695 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 18:07:37.065 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 18:08:16.882 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 18:08:52.285 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 18:09:27.688 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 18:10:03.097 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 18:10:44.125 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 18:11:19.586 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 18:11:55.140 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 18:12:30.662 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 18:13:13.131 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 18:13:48.759 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 18:14:24.366 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 18:14:59.997 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 18:15:35.530 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 18:16:11.119 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 18:16:55.286 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 18:17:30.873 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 18:18:06.431 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 18:18:41.983 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 18:19:17.555 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 18:19:50.947 - INFO - SAM文件读取完成|SAM file reading completed: 339.39M 行|lines, 2000000 k-mers
2026-01-18 18:20:28.533 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
2026-01-18 18:21:01.350 - INFO - 批次20过滤完成|Batch 20 filtering completed
2026-01-18 18:21:01.350 - INFO - ============================================================
2026-01-18 18:21:01.350 - INFO - 处理批次|Processing batch 21/39
2026-01-18 18:21:01.350 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_021.fa
2026-01-18 18:21:01.350 - INFO - ============================================================
2026-01-18 18:21:01.350 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 18:22:19.222 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 21)
2026-01-18 18:22:19.222 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 18:22:19.222 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 18:22:54.398 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 18:23:30.209 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 18:24:05.886 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 18:24:42.770 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 18:25:19.218 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 18:25:54.391 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 18:26:31.390 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 18:27:08.884 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 18:27:44.171 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 18:28:22.400 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 18:28:57.775 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 18:29:33.184 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 18:30:12.236 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 18:30:47.604 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 18:31:23.020 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 18:32:03.080 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 18:32:38.520 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 18:33:13.960 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 18:33:49.398 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 18:34:30.647 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 18:35:06.158 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 18:35:41.668 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 18:36:17.194 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 18:36:59.961 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 18:37:35.516 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 18:38:11.073 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 18:38:46.572 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 18:39:22.133 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 18:39:57.609 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 18:40:42.231 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 18:41:17.839 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 18:41:53.469 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 18:42:29.120 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 18:42:49.725 - INFO - SAM文件读取完成|SAM file reading completed: 335.78M 行|lines, 2000000 k-mers
2026-01-18 18:43:27.276 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.73M filtered hits (保留率|retention: 100.0%)
2026-01-18 18:43:59.952 - INFO - 批次21过滤完成|Batch 21 filtering completed
2026-01-18 18:43:59.953 - INFO - ============================================================
2026-01-18 18:43:59.953 - INFO - 处理批次|Processing batch 22/39
2026-01-18 18:43:59.953 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_022.fa
2026-01-18 18:43:59.953 - INFO - ============================================================
2026-01-18 18:43:59.953 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 18:45:22.037 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 22)
2026-01-18 18:45:22.037 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 18:45:22.037 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 18:45:57.111 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 18:46:32.083 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 18:47:07.125 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 18:47:43.210 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 18:48:19.647 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 18:48:56.384 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 18:49:31.584 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 18:50:08.885 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 18:50:44.231 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 18:51:22.198 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 18:51:57.614 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 18:52:36.440 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 18:53:11.903 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 18:53:47.386 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 18:54:27.138 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 18:55:02.579 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 18:55:38.070 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 18:56:18.933 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 18:56:54.493 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 18:57:30.056 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 18:58:05.616 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 18:58:41.145 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 18:59:23.476 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 18:59:59.128 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 19:00:34.760 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 19:01:10.377 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 19:01:45.936 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 19:02:29.946 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 19:03:05.569 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 19:03:41.180 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 19:04:16.790 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 19:04:52.367 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 19:05:27.972 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 19:06:03.574 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 19:06:07.628 - INFO - SAM文件读取完成|SAM file reading completed: 341.14M 行|lines, 2000000 k-mers
2026-01-18 19:06:45.305 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.77M filtered hits (保留率|retention: 100.0%)
